District Number,District Name,School Number,School Name,Grade,Group,2014 Total Tested,2014 n Unsatisfactory,2014 % Unsatisfactory,2014 n Partially Proficient,2014 % Partially Proficient,2014 n Proficient,2014 % Proficient,2014 n Advanced,2014 % Advanced,2014 % Proficient and Advanced,2014 n No Score,2014 % No Score
0880,DENVER COUNTY 1,2506,EDISON ELEMEN,5,F,40,4,10.0,10,25.0,15,37.5,11,27.5,65.0,0,0.0
0880,DENVER COUNTY 1,2506,EDISON ELEMEN,5,M,43,8,18.6,15,34.9,11,25.6,9,20.9,46.5,0,0.0
0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,9,F,20,18,90.0,2,10.0,0,0.0,0,0.0,0.0,0,0.0
0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,9,M,35,30,85.7,2,5.7,0,0.0,1,2.9,2.9,2,5.7
0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,10,F,25,21,84.0,2,8.0,1,4.0,0,0.0,4.0,1,4.0
0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,10,M,42,37,88.1,3,7.1,0,0.0,0,0.0,0.0,2,4.8
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,3,F,42,1,2.4,9,21.4,20,47.6,12,28.6,76.2,0,0.0
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,3,M,47,6,12.8,10,21.3,21,44.7,10,21.3,66.0,0,0.0
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,4,F,28,2,7.1,8,28.6,13,46.4,4,14.3,60.7,1,3.6
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,4,M,33,4,12.1,9,27.3,14,42.4,5,15.2,57.6,1,3.0
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,5,F,36,6,16.7,12,33.3,14,38.9,4,11.1,50.0,0,0.0
0880,DENVER COUNTY 1,2652,ELLIS ELEMENT,5,M,41,5,12.2,15,36.6,14,34.1,7,17.1,51.2,0,0.0
0880,DENVER COUNTY 1,2726,EMILY GRIFFIT,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2726,EMILY GRIFFIT,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2726,EMILY GRIFFIT,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2726,EMILY GRIFFIT,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2755,VENTURE PREP,9,F,45,22,48.9,13,28.9,10,22.2,0,0.0,22.2,0,0.0
0880,DENVER COUNTY 1,2755,VENTURE PREP,9,M,50,26,52.0,17,34.0,7,14.0,0,0.0,14.0,0,0.0
0880,DENVER COUNTY 1,2755,VENTURE PREP,10,F,40,19,47.5,13,32.5,8,20.0,0,0.0,20.0,0,0.0
0880,DENVER COUNTY 1,2755,VENTURE PREP,10,M,25,13,52.0,7,28.0,5,20.0,0,0.0,20.0,0,0.0
0880,DENVER COUNTY 1,2757,HIGH TECH EAR,9,F,87,49,56.3,28,32.2,9,10.3,1,1.1,11.5,0,0.0
0880,DENVER COUNTY 1,2757,HIGH TECH EAR,9,M,90,47,52.2,30,33.3,8,8.9,3,3.3,12.2,2,2.2
0880,DENVER COUNTY 1,2757,HIGH TECH EAR,10,F,54,31,57.4,16,29.6,5,9.3,1,1.9,11.1,1,1.9
0880,DENVER COUNTY 1,2757,HIGH TECH EAR,10,M,73,46,63.0,19,26.0,6,8.2,2,2.7,11.0,0,0.0
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2789,ESCUELA TLATE,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,3,F,21,6,28.6,6,28.6,7,33.3,2,9.5,42.9,0,0.0
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,3,M,16,8,50.0,3,18.8,2,12.5,2,12.5,25.0,1,6.3
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,4,F,16,3,18.8,4,25.0,8,50.0,1,6.3,56.3,0,0.0
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEM,5,M,16,4,25.0,9,56.3,2,12.5,1,6.3,18.8,0,0.0
0880,DENVER COUNTY 1,3000,FLORENCE CRIT,9,F,18,15,83.3,1,5.6,0,0.0,1,5.6,5.6,1,5.6
0880,DENVER COUNTY 1,3000,FLORENCE CRIT,10,F,25,17,68.0,6,24.0,1,4.0,0,0.0,4.0,1,4.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,3,F,54,6,11.1,21,38.9,19,35.2,8,14.8,50.0,0,0.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,3,M,42,12,28.6,12,28.6,13,31.0,5,11.9,42.9,0,0.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,4,F,39,7,17.9,22,56.4,9,23.1,1,2.6,25.6,0,0.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,4,M,42,6,14.3,14,33.3,19,45.2,3,7.1,52.4,0,0.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,5,F,40,3,7.5,13,32.5,17,42.5,7,17.5,60.0,0,0.0
0880,DENVER COUNTY 1,3032,FORCE ELEMENT,5,M,39,8,20.5,16,41.0,12,30.8,3,7.7,38.5,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,3,F,31,8,25.8,14,45.2,7,22.6,2,6.5,29.0,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,3,M,21,2,9.5,10,47.6,7,33.3,2,9.5,42.9,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,4,F,22,3,13.6,5,22.7,11,50.0,3,13.6,63.6,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,4,M,30,5,16.7,13,43.3,10,33.3,2,6.7,40.0,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,5,F,36,7,19.4,8,22.2,15,41.7,6,16.7,58.3,0,0.0
0880,DENVER COUNTY 1,3296,GARDEN PLACE,5,M,27,5,18.5,13,48.1,6,22.2,3,11.1,33.3,0,0.0
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,3,F,63,7,11.1,20,31.7,24,38.1,12,19.0,57.1,0,0.0
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,3,M,69,10,14.5,19,27.5,26,37.7,14,20.3,58.0,0,0.0
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,4,F,59,6,10.2,14,23.7,33,55.9,6,10.2,66.1,0,0.0
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,4,M,59,9,15.3,15,25.4,23,39.0,12,20.3,59.3,0,0.0
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,5,F,78,6,7.7,34,43.6,28,35.9,9,11.5,47.4,1,1.3
0880,DENVER COUNTY 1,3340,ARCHULETA ELE,5,M,69,5,7.2,27,39.1,25,36.2,11,15.9,52.2,1,1.4
0880,DENVER COUNTY 1,3378,GEORGE WASHIN,9,F,199,81,40.7,50,25.1,41,20.6,26,13.1,33.7,1,0.5
0880,DENVER COUNTY 1,3378,GEORGE WASHIN,9,M,172,84,48.8,46,26.7,18,10.5,23,13.4,23.8,1,0.6
0880,DENVER COUNTY 1,3378,GEORGE WASHIN,10,F,189,66,34.9,44,23.3,48,25.4,27,14.3,39.7,4,2.1
0880,DENVER COUNTY 1,3378,GEORGE WASHIN,10,M,151,52,34.4,42,27.8,23,15.2,32,21.2,36.4,2,1.3
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,3,F,20,8,40.0,2,10.0,6,30.0,4,20.0,50.0,0,0.0
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,3,M,16,4,25.0,2,12.5,4,25.0,6,37.5,62.5,0,0.0
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,4,F,23,6,26.1,10,43.5,6,26.1,1,4.3,30.4,0,0.0
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,4,M,20,5,25.0,9,45.0,4,20.0,2,10.0,30.0,0,0.0
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,3426,GILPIN MONT PS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,3,F,37,4,10.8,8,21.6,16,43.2,9,24.3,67.6,0,0.0
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,3,M,49,7,14.3,16,32.7,19,38.8,6,12.2,51.0,1,2.0
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,4,F,43,5,11.6,17,39.5,16,37.2,5,11.6,48.8,0,0.0
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,4,M,24,3,12.5,10,41.7,7,29.2,4,16.7,45.8,0,0.0
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,5,F,29,5,17.2,14,48.3,7,24.1,3,10.3,34.5,0,0.0
0880,DENVER COUNTY 1,3478,GODSMAN ELEME,5,M,41,6,14.6,20,48.8,8,19.5,6,14.6,34.1,1,2.4
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,3,F,52,6,11.5,10,19.2,23,44.2,13,25.0,69.2,0,0.0
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,3,M,47,5,10.6,15,31.9,17,36.2,10,21.3,57.4,0,0.0
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,4,F,49,8,16.3,19,38.8,16,32.7,6,12.2,44.9,0,0.0
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,4,M,57,14,24.6,14,24.6,16,28.1,11,19.3,47.4,2,3.5
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,5,F,42,5,11.9,19,45.2,11,26.2,7,16.7,42.9,0,0.0
0880,DENVER COUNTY 1,3512,GOLDRICK ELEM,5,M,38,9,23.7,11,28.9,14,36.8,4,10.5,47.4,0,0.0
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,6,F,63,8,12.7,24,38.1,20,31.7,11,17.5,49.2,0,0.0
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,6,M,79,19,24.1,27,34.2,20,25.3,13,16.5,41.8,0,0.0
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,7,F,61,16,26.2,21,34.4,12,19.7,11,18.0,37.7,1,1.6
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,7,M,88,26,29.5,29,33.0,20,22.7,13,14.8,37.5,0,0.0
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,8,F,70,19,27.1,19,27.1,20,28.6,12,17.1,45.7,0,0.0
0880,DENVER COUNTY 1,3600,GRANT MIDDLE,8,M,79,27,34.2,14,17.7,24,30.4,13,16.5,46.8,1,1.3
0880,DENVER COUNTY 1,3605,GRANT RANCH S,3,F,32,2,6.3,7,21.9,14,43.8,9,28.1,71.9,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,3,M,45,3,6.7,13,28.9,15,33.3,14,31.1,64.4,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,4,F,36,1,2.8,8,22.2,17,47.2,10,27.8,75.0,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,4,M,41,2,4.9,7,17.1,23,56.1,9,22.0,78.0,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,5,F,51,7,13.7,14,27.5,18,35.3,12,23.5,58.8,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,5,M,39,3,7.7,10,25.6,19,48.7,7,17.9,66.7,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,6,F,56,2,3.6,16,28.6,19,33.9,19,33.9,67.9,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,6,M,34,4,11.8,7,20.6,15,44.1,8,23.5,67.6,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,7,F,56,6,10.7,12,21.4,25,44.6,13,23.2,67.9,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,7,M,49,9,18.4,12,24.5,16,32.7,12,24.5,57.1,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,8,F,49,7,14.3,11,22.4,22,44.9,9,18.4,63.3,0,0.0
0880,DENVER COUNTY 1,3605,GRANT RANCH S,8,M,38,11,28.9,12,31.6,5,13.2,10,26.3,39.5,0,0.0
0880,DENVER COUNTY 1,3639,GIRLS ATHLETI,6,F,65,9,13.8,20,30.8,20,30.8,16,24.6,55.4,0,0.0
0880,DENVER COUNTY 1,3639,GIRLS ATHLETI,7,F,63,10,15.9,17,27.0,17,27.0,19,30.2,57.1,0,0.0
0880,DENVER COUNTY 1,3639,GIRLS ATHLETI,8,F,70,18,25.7,17,24.3,13,18.6,22,31.4,50.0,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,3,F,55,12,21.8,15,27.3,22,40.0,6,10.9,50.9,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,3,M,57,11,19.3,16,28.1,23,40.4,7,12.3,52.6,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,4,F,43,3,7.0,9,20.9,20,46.5,11,25.6,72.1,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,4,M,45,7,15.6,14,31.1,17,37.8,7,15.6,53.3,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,5,F,51,5,9.8,16,31.4,23,45.1,7,13.7,58.8,0,0.0
0880,DENVER COUNTY 1,3641,GREEN VALLEY,5,M,51,9,17.6,14,27.5,19,37.3,9,17.6,54.9,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,3,F,37,8,21.6,16,43.2,10,27.0,2,5.4,32.4,1,2.7
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,3,M,48,7,14.6,21,43.8,15,31.3,5,10.4,41.7,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,4,F,40,8,20.0,11,27.5,20,50.0,1,2.5,52.5,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,4,M,65,11,16.9,19,29.2,26,40.0,9,13.8,53.8,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,5,F,49,13,26.5,21,42.9,11,22.4,4,8.2,30.6,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,5,M,45,10,22.2,22,48.9,9,20.0,4,8.9,28.9,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,6,F,37,8,21.6,15,40.5,13,35.1,1,2.7,37.8,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,6,M,40,4,10.0,14,35.0,14,35.0,8,20.0,55.0,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,7,F,33,6,18.2,16,48.5,9,27.3,2,6.1,33.3,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,7,M,38,14,36.8,18,47.4,5,13.2,1,2.6,15.8,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,8,F,30,8,26.7,13,43.3,8,26.7,1,3.3,30.0,0,0.0
0880,DENVER COUNTY 1,3647,MARIE L GRNWD,8,M,33,14,42.4,11,33.3,6,18.2,2,6.1,24.2,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,3,F,21,2,9.5,8,38.1,9,42.9,2,9.5,52.4,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,3,M,30,5,16.7,9,30.0,10,33.3,6,20.0,53.3,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,4,F,28,3,10.7,8,28.6,14,50.0,3,10.7,60.7,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,4,M,23,4,17.4,7,30.4,8,34.8,4,17.4,52.2,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,5,F,17,2,11.8,8,47.1,6,35.3,1,5.9,41.2,0,0.0
0880,DENVER COUNTY 1,3655,GREENLEE ELEM,5,M,24,7,29.2,10,41.7,3,12.5,4,16.7,29.2,0,0.0
0880,DENVER COUNTY 1,3698,CREATIVE CHALLE,3,F,26,3,11.5,2,7.7,17,65.4,4,15.4,80.8,0,0.0
0880,DENVER COUNTY 1,3698,CREATIVE CHALLE,3,M,19,2,10.5,3,15.8,9,47.4,5,26.3,73.7,0,0.0
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,3,F,63,4,6.3,13,20.6,38,60.3,8,12.7,73.0,0,0.0
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,3,M,44,1,2.3,11,25.0,20,45.5,12,27.3,72.7,0,0.0
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,4,F,47,3,6.4,7,14.9,19,40.4,18,38.3,78.7,0,0.0
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,4,M,46,2,4.3,4,8.7,19,41.3,20,43.5,84.8,1,2.2
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,5,F,33,2,6.1,10,30.3,13,39.4,8,24.2,63.6,0,0.0
0880,DENVER COUNTY 1,3704,GUST ELEMENTA,5,M,49,7,14.3,9,18.4,20,40.8,13,26.5,67.3,0,0.0
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,6,F,156,14,9.0,26,16.7,57,36.5,59,37.8,74.4,0,0.0
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,6,M,121,14,11.6,25,20.7,50,41.3,32,26.4,67.8,0,0.0
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,7,F,140,20,14.3,27,19.3,44,31.4,48,34.3,65.7,1,0.7
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,7,M,157,24,15.3,45,28.7,28,17.8,59,37.6,55.4,1,0.6
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,8,F,153,26,17.0,37,24.2,44,28.8,45,29.4,58.2,1,0.7
0880,DENVER COUNTY 1,3746,HAMILTON MIDD,8,M,138,26,18.8,25,18.1,40,29.0,47,34.1,63.0,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,3,F,30,4,13.3,13,43.3,8,26.7,5,16.7,43.3,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,3,M,27,3,11.1,9,33.3,10,37.0,5,18.5,55.6,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,4,F,31,5,16.1,11,35.5,13,41.9,2,6.5,48.4,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,4,M,30,5,16.7,13,43.3,10,33.3,2,6.7,40.0,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,5,F,33,7,21.2,19,57.6,7,21.2,0,0.0,21.2,0,0.0
0880,DENVER COUNTY 1,3778,HARRINGTON EL,5,M,34,11,32.4,16,47.1,6,17.6,1,2.9,20.6,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,3,F,37,4,10.8,10,27.0,7,18.9,16,43.2,62.2,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,3,M,17,2,11.8,1,5.9,5,29.4,9,52.9,82.4,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,4,F,48,1,2.1,4,8.3,22,45.8,21,43.8,89.6,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,4,M,32,0,0.0,8,25.0,13,40.6,11,34.4,75.0,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,5,F,37,2,5.4,5,13.5,20,54.1,10,27.0,81.1,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,5,M,19,0,0.0,3,15.8,10,52.6,6,31.6,84.2,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,6,F,23,1,4.3,4,17.4,8,34.8,10,43.5,78.3,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,6,M,31,2,6.5,5,16.1,17,54.8,7,22.6,77.4,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,7,F,23,5,21.7,9,39.1,5,21.7,4,17.4,39.1,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,7,M,31,0,0.0,10,32.3,10,32.3,11,35.5,67.7,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,8,F,28,2,7.1,8,28.6,8,28.6,10,35.7,64.3,0,0.0
0880,DENVER COUNTY 1,3987,HIGHLINE AC CH,8,M,24,3,12.5,3,12.5,8,33.3,10,41.7,75.0,0,0.0
0880,DENVER COUNTY 1,3990,HILL CAMPUS,6,F,103,18,17.5,30,29.1,24,23.3,30,29.1,52.4,1,1.0
0880,DENVER COUNTY 1,3990,HILL CAMPUS,6,M,121,20,16.5,37,30.6,34,28.1,29,24.0,52.1,1,0.8
0880,DENVER COUNTY 1,3990,HILL CAMPUS,7,F,121,29,24.0,24,19.8,26,21.5,42,34.7,56.2,0,0.0
0880,DENVER COUNTY 1,3990,HILL CAMPUS,7,M,107,29,27.1,23,21.5,25,23.4,30,28.0,51.4,0,0.0
0880,DENVER COUNTY 1,3990,HILL CAMPUS,8,F,140,28,20.0,29,20.7,28,20.0,55,39.3,59.3,0,0.0
0880,DENVER COUNTY 1,3990,HILL CAMPUS,8,M,137,36,26.3,29,21.2,23,16.8,49,35.8,52.6,0,0.0
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,3,F,41,3,7.3,14,34.1,12,29.3,12,29.3,58.5,0,0.0
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,3,M,48,4,8.3,12,25.0,27,56.3,5,10.4,66.7,0,0.0
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,4,F,43,2,4.7,8,18.6,19,44.2,14,32.6,76.7,0,0.0
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,4,M,42,5,11.9,10,23.8,16,38.1,11,26.2,64.3,0,0.0
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,5,F,43,8,18.6,11,25.6,16,37.2,6,14.0,51.2,2,4.7
0880,DENVER COUNTY 1,4074,HOLM ELEMENTA,5,M,48,10,20.8,11,22.9,22,45.8,4,8.3,54.2,1,2.1
0880,DENVER COUNTY 1,4140,HOWELL ECE E,3,F,44,5,11.4,9,20.5,23,52.3,7,15.9,68.2,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,3,M,39,2,5.1,5,12.8,22,56.4,10,25.6,82.1,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,4,F,39,6,15.4,11,28.2,18,46.2,4,10.3,56.4,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,4,M,45,3,6.7,17,37.8,18,40.0,6,13.3,53.3,1,2.2
0880,DENVER COUNTY 1,4140,HOWELL ECE E,5,F,41,11,26.8,13,31.7,17,41.5,0,0.0,41.5,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,5,M,36,9,25.0,13,36.1,9,25.0,5,13.9,38.9,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,6,F,58,16,27.6,27,46.6,14,24.1,1,1.7,25.9,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,6,M,43,17,39.5,11,25.6,13,30.2,2,4.7,34.9,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,7,F,38,9,23.7,17,44.7,8,21.1,4,10.5,31.6,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,7,M,48,10,20.8,19,39.6,16,33.3,3,6.3,39.6,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,8,F,38,18,47.4,15,39.5,4,10.5,1,2.6,13.2,0,0.0
0880,DENVER COUNTY 1,4140,HOWELL ECE E,8,M,51,24,47.1,16,31.4,8,15.7,3,5.9,21.6,0,0.0
0880,DENVER COUNTY 1,4381,DSST COLLEGE,6,F,77,14,18.2,18,23.4,30,39.0,14,18.2,57.1,1,1.3
0880,DENVER COUNTY 1,4381,DSST COLLEGE,6,M,85,18,21.2,24,28.2,25,29.4,18,21.2,50.6,0,0.0
0880,DENVER COUNTY 1,4381,DSST COLLEGE,7,F,61,5,8.2,21,34.4,20,32.8,15,24.6,57.4,0,0.0
0880,DENVER COUNTY 1,4381,DSST COLLEGE,7,M,75,12,16.0,17,22.7,19,25.3,26,34.7,60.0,1,1.3
0880,DENVER COUNTY 1,4444,JOHN F KENNED,9,F,182,78,42.9,64,35.2,30,16.5,10,5.5,22.0,0,0.0
0880,DENVER COUNTY 1,4444,JOHN F KENNED,9,M,169,87,51.5,54,32.0,22,13.0,5,3.0,16.0,1,0.6
0880,DENVER COUNTY 1,4444,JOHN F KENNED,10,F,146,62,42.5,60,41.1,22,15.1,2,1.4,16.4,0,0.0
0880,DENVER COUNTY 1,4444,JOHN F KENNED,10,M,163,78,47.9,61,37.4,17,10.4,5,3.1,13.5,2,1.2
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,3,F,42,11,26.2,14,33.3,16,38.1,1,2.4,40.5,0,0.0
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,3,M,38,15,39.5,9,23.7,11,28.9,3,7.9,36.8,0,0.0
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,4,F,33,6,18.2,18,54.5,5,15.2,4,12.1,27.3,0,0.0
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,4,M,36,6,16.7,18,50.0,11,30.6,1,2.8,33.3,0,0.0
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,5,F,27,4,14.8,8,29.6,12,44.4,3,11.1,55.6,0,0.0
0880,DENVER COUNTY 1,4450,JOHNSON ELEME,5,M,32,8,25.0,11,34.4,13,40.6,0,0.0,40.6,0,0.0
0880,DENVER COUNTY 1,4494,JUSTICE HIGH,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0880,DENVER COUNTY 1,4494,JUSTICE HIGH,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
